"","county","totalcountconfirmed","totalcountdeaths","newcountconfirmed","newcountdeaths","date","PopDensity","Poverty_Estimate","Poverty_Percent","Median_Household_Income","State","Pop_Estimate","Rural_urban_Continuum_Code_2013","Urban_Influence_Code_2013","Total_age65plus","PopDensity_per_square_mile_of_land_area","HouseDensity.per.square.mile.of.land.area","ICU_Beds","elder_ratio","new_casesrate","PopCode"
"1666","Calaveras",1292,22,16,0,"2021-01-05",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,3.50861804306829,"0"
"1667","Calaveras",1321,22,29,0,"2021-01-06",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,6.35937020306127,"0"
"1668","Calaveras",1342,22,21,0,"2021-01-07",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,4.60506118152713,"0"
"1669","Calaveras",1084,22,22,0,"2020-12-26",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,4.82434980921889,"0"
"1670","Calaveras",1097,22,13,0,"2020-12-27",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,2.85075215999298,"0"
"1671","Calaveras",1102,22,5,0,"2020-12-28",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,1.09644313845884,"0"
"1672","Calaveras",1111,22,9,0,"2020-12-29",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,1.97359764922591,"0"
"1673","Calaveras",1131,22,20,0,"2020-12-30",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,4.38577255383536,"0"
"1674","Calaveras",1161,22,30,0,"2020-12-31",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,6.57865883075304,"0"
"1675","Calaveras",1186,22,25,0,"2021-01-01",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,5.4822156922942,"0"
"1676","Calaveras",1538,23,25,1,"2021-01-15",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,5.4822156922942,"0"
"1677","Calaveras",1596,23,58,0,"2021-01-16",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,12.7187404061225,"0"
"1678","Calaveras",1608,23,12,0,"2021-01-17",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,2.63146353230121,"0"
"1679","Calaveras",1617,23,9,0,"2021-01-18",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,1.97359764922591,"0"
"1680","Calaveras",1621,23,4,0,"2021-01-19",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,0.877154510767072,"0"
"1681","Calaveras",1637,23,16,0,"2021-01-20",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,3.50861804306829,"0"
"1682","Calaveras",1385,22,43,0,"2021-01-08",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,9.42941099074602,"0"
"1683","Calaveras",1425,22,40,0,"2021-01-09",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,8.77154510767072,"0"
"1684","Calaveras",1449,22,24,0,"2021-01-10",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,5.26292706460243,"0"
"1685","Calaveras",1460,22,11,0,"2021-01-11",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,2.41217490460945,"0"
"1686","Calaveras",1475,22,15,0,"2021-01-12",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,3.28932941537652,"0"
"1687","Calaveras",1493,22,18,0,"2021-01-13",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,3.94719529845182,"0"
"1688","Calaveras",1513,22,20,0,"2021-01-14",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,4.38577255383536,"0"
"1689","Calaveras",1866,25,3,0,"2021-02-14",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,0.657865883075304,"0"
"1690","Calaveras",1871,25,5,0,"2021-02-15",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,1.09644313845884,"0"
"1691","Calaveras",1872,25,1,0,"2021-02-16",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,0.219288627691768,"0"
"1692","Calaveras",1863,25,3,0,"2021-02-13",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,0.657865883075304,"0"
"1693","Calaveras",1873,25,-3,0,"2021-02-18",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,-0.657865883075304,"0"
"1694","Calaveras",1856,25,-17,0,"2021-02-19",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,-3.72790667076005,"0"
"1695","Calaveras",1858,25,2,0,"2021-02-20",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,0.438577255383536,"0"
"1696","Calaveras",1876,25,4,0,"2021-02-17",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,0.877154510767072,"0"
"1697","Calaveras",1862,25,2,0,"2021-02-22",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,0.438577255383536,"0"
"1698","Calaveras",1860,25,2,0,"2021-02-21",17.12260581,5477,12.1,68248,"CA",45602,"6","6",12553,44.7,27.4,0,0.275273014341476,0.438577255383536,"0"
"1699","Colusa",217,0,30,0,"2020-07-20",7.201880119,2554,12,59048,"CA",21627,"6","4",3163,18.6,6.9,0,0.146252369723031,13.8715494520738,"0"
"1700","Colusa",187,0,5,0,"2020-07-19",7.201880119,2554,12,59048,"CA",21627,"6","4",3163,18.6,6.9,0,0.146252369723031,2.31192490867897,"0"
"1701","Colusa",441,6,3,0,"2020-08-28",7.201880119,2554,12,59048,"CA",21627,"6","4",3163,18.6,6.9,0,0.146252369723031,1.38715494520738,"0"
"1702","Colusa",227,0,10,0,"2020-07-21",7.201880119,2554,12,59048,"CA",21627,"6","4",3163,18.6,6.9,0,0.146252369723031,4.62384981735793,"0"
"1703","Colusa",236,0,9,0,"2020-07-22",7.201880119,2554,12,59048,"CA",21627,"6","4",3163,18.6,6.9,0,0.146252369723031,4.16146483562214,"0"
"1704","Colusa",242,2,6,2,"2020-07-23",7.201880119,2554,12,59048,"CA",21627,"6","4",3163,18.6,6.9,0,0.146252369723031,2.77430989041476,"0"
"1705","Colusa",255,2,13,0,"2020-07-24",7.201880119,2554,12,59048,"CA",21627,"6","4",3163,18.6,6.9,0,0.146252369723031,6.01100476256531,"0"
"1706","Colusa",460,6,6,0,"2020-09-02",7.201880119,2554,12,59048,"CA",21627,"6","4",3163,18.6,6.9,0,0.146252369723031,2.77430989041476,"0"
"1707","Colusa",265,2,10,0,"2020-07-25",7.201880119,2554,12,59048,"CA",21627,"6","4",3163,18.6,6.9,0,0.146252369723031,4.62384981735793,"0"
"1708","Colusa",270,2,5,0,"2020-07-26",7.201880119,2554,12,59048,"CA",21627,"6","4",3163,18.6,6.9,0,0.146252369723031,2.31192490867897,"0"
"1709","Colusa",271,2,1,0,"2020-07-27",7.201880119,2554,12,59048,"CA",21627,"6","4",3163,18.6,6.9,0,0.146252369723031,0.462384981735793,"0"
"1710","Colusa",290,2,19,0,"2020-07-28",7.201880119,2554,12,59048,"CA",21627,"6","4",3163,18.6,6.9,0,0.146252369723031,8.78531465298007,"0"
"1711","Colusa",302,3,12,1,"2020-07-29",7.201880119,2554,12,59048,"CA",21627,"6","4",3163,18.6,6.9,0,0.146252369723031,5.54861978082952,"0"
"1712","Colusa",315,4,13,1,"2020-07-30",7.201880119,2554,12,59048,"CA",21627,"6","4",3163,18.6,6.9,0,0.146252369723031,6.01100476256531,"0"
"1713","Colusa",319,4,4,0,"2020-07-31",7.201880119,2554,12,59048,"CA",21627,"6","4",3163,18.6,6.9,0,0.146252369723031,1.84953992694317,"0"
"1714","Colusa",327,4,8,0,"2020-08-01",7.201880119,2554,12,59048,"CA",21627,"6","4",3163,18.6,6.9,0,0.146252369723031,3.69907985388635,"0"
"1715","Colusa",440,6,-1,0,"2020-08-29",7.201880119,2554,12,59048,"CA",21627,"6","4",3163,18.6,6.9,0,0.146252369723031,-0.462384981735793,"0"
"1716","Colusa",440,6,0,0,"2020-08-30",7.201880119,2554,12,59048,"CA",21627,"6","4",3163,18.6,6.9,0,0.146252369723031,0,"0"
"1717","Colusa",443,6,3,0,"2020-08-31",7.201880119,2554,12,59048,"CA",21627,"6","4",3163,18.6,6.9,0,0.146252369723031,1.38715494520738,"0"
"1718","Colusa",454,6,11,0,"2020-09-01",7.201880119,2554,12,59048,"CA",21627,"6","4",3163,18.6,6.9,0,0.146252369723031,5.08623479909373,"0"
"1719","Colusa",415,5,0,0,"2020-08-19",7.201880119,2554,12,59048,"CA",21627,"6","4",3163,18.6,6.9,0,0.146252369723031,0,"0"
"1720","Colusa",415,5,0,0,"2020-08-20",7.201880119,2554,12,59048,"CA",21627,"6","4",3163,18.6,6.9,0,0.146252369723031,0,"0"
"1721","Colusa",418,5,3,0,"2020-08-21",7.201880119,2554,12,59048,"CA",21627,"6","4",3163,18.6,6.9,0,0.146252369723031,1.38715494520738,"0"
"1722","Colusa",419,5,1,0,"2020-08-22",7.201880119,2554,12,59048,"CA",21627,"6","4",3163,18.6,6.9,0,0.146252369723031,0.462384981735793,"0"
"1723","Colusa",424,5,5,0,"2020-08-23",7.201880119,2554,12,59048,"CA",21627,"6","4",3163,18.6,6.9,0,0.146252369723031,2.31192490867897,"0"
"1724","Colusa",425,5,1,0,"2020-08-24",7.201880119,2554,12,59048,"CA",21627,"6","4",3163,18.6,6.9,0,0.146252369723031,0.462384981735793,"0"
"1725","Colusa",430,5,5,0,"2020-08-25",7.201880119,2554,12,59048,"CA",21627,"6","4",3163,18.6,6.9,0,0.146252369723031,2.31192490867897,"0"
